Customer ID,Recency,Frequency,Monetary,Churned,Avg_Order_Value,Std_Order_Value,Total_Items,Unique_Products,Avg_Items_Per_Order,Total_Orders,Tenure,Avg_Days_Between_Orders,Cancellation_Count,Cancelled_Value,Is_UK,Cancel_Rate,Churn_Probability,Predicted_CLV,Action,Has_Cancelled
14069,335,2,225.81,1,5.507560975609756,4.535963944129078,58,37,1.4146341463414633,2,382,23.0,0,0.0,1,0.0,0.94,0.8890268720358943,Low-Cost Re-engage,0
14070,505,1,321.6,1,7.843902439024391,6.272122797765036,85,40,2.073170731707317,1,505,0.0,0,0.0,1,0.0,0.905,0.6180897348355976,Low-Cost Re-engage,0
14071,80,2,356.81,0,12.303793103448276,10.735855616242606,295,22,10.172413793103448,2,85,2.0,1,131.41,1,0.5,0.2,21.24665235917386,Nurture & Grow,1
14072,487,1,390.85,1,20.571052631578947,11.950840460791795,65,19,3.4210526315789473,1,487,0.0,0,0.0,1,0.0,0.965,0.7608691506953078,Low-Cost Re-engage,0
14074,443,1,219.4,1,36.56666666666667,13.34371262680168,228,6,38.0,1,443,0.0,0,0.0,1,0.0,0.94,1.009915979727435,Low-Cost Re-engage,0
14075,81,4,1100.53,0,19.65232142857143,14.073428734006818,1010,48,18.035714285714285,4,361,70.0,0,0.0,1,0.0,0.095,54.73115984123457,Nurture & Grow,0
14077,2,4,426.06,0,8.87625,8.07214085473757,256,41,5.333333333333333,4,215,53.0,0,0.0,1,0.0,0.17,27.70207196842317,Nurture & Grow,0
14078,5,8,1332.01,0,9.86674074074074,19.56324622169824,513,98,3.8,8,441,54.5,0,0.0,1,0.0,0.12,127.12445572731363,Protect & Reward,0
14079,502,1,243.63,0,243.63,0.0,1,1,1.0,1,502,0.0,0,0.0,1,0.0,0.355,1.2626325327378716,Nurture & Grow,0
14080,233,4,1070.08,0,13.545316455696202,13.08003076090665,220,70,2.7848101265822787,4,557,80.75,1,39.95,1,0.25,0.185,10.6886859739555,Nurture & Grow,1
14081,122,10,4867.57,1,5.767263033175355,5.434624548478582,3381,465,4.0059241706161135,10,549,42.6,6,120.05,1,0.6,0.695,154.83028323581627,Priority Retention,1
14082,185,2,413.36,1,6.359384615384616,5.385326962254438,246,48,3.7846153846153845,2,213,13.5,0,0.0,1,0.0,0.385,8.090339638515818,Nurture & Grow,0
14083,19,7,553.23,0,5.423823529411765,5.58579901020536,418,96,4.098039215686274,7,542,74.57142857142857,0,0.0,1,0.0,0.22,61.631292767666984,Nurture & Grow,0
14084,332,1,150.5,1,21.5,8.950418984606253,306,7,43.714285714285715,1,332,0.0,0,0.0,1,0.0,0.945,1.395637155375068,Low-Cost Re-engage,0
14085,18,25,8084.54,0,9.166145124716554,7.047605714251194,4918,431,5.575963718820861,25,551,21.32,1,12.75,1,0.04,0.04,1654.321168121496,Protect & Reward,1
14086,283,1,39.95,1,39.95,0.0,1,1,1.0,1,283,0.0,0,0.0,1,0.0,0.93,1.3570421695323072,Low-Cost Re-engage,0
14087,225,2,638.0,0,4.4,5.676065856833509,468,126,3.2275862068965515,2,555,165.0,1,30.0,1,0.5,0.195,17.543535787116873,Nurture & Grow,1
14088,10,6,28899.83,0,105.09029090909091,82.04686130224668,6281,240,22.84,6,241,38.333333333333336,3,1560.4599999999998,1,0.5,0.025,3547.6042921856224,Protect & Reward,1
14090,145,1,76.32000000000001,1,76.32000000000001,0.0,72,1,72.0,1,145,0.0,0,0.0,1,0.0,0.975,2.1826305498356517,Low-Cost Re-engage,0
14091,474,2,9530.08,1,733.0830769230769,491.50284596301526,3316,13,255.07692307692307,2,518,22.0,0,0.0,1,0.0,0.8,0.3045368469904577,Low-Cost Re-engage,0
14092,16,16,4950.01,0,18.75003787878788,10.659728397302775,2439,134,9.238636363636363,16,543,32.875,2,9.65,1,0.125,0.005,1251.7660450455846,Protect & Reward,1
14094,260,1,311.77,1,7.250465116279069,9.393190784384686,158,41,3.6744186046511627,1,260,0.0,1,0.95,1,1.0,0.865,6.623086271932731,Low-Cost Re-engage,1
14095,543,1,2.95,1,2.95,0.0,1,1,1.0,1,543,0.0,0,0.0,1,0.0,0.945,0.720668782875119,Low-Cost Re-engage,0
14097,301,2,422.86,1,10.5715,8.406551947203186,352,39,8.8,2,466,82.0,0,0.0,1,0.0,0.87,2.8389439288470038,Low-Cost Re-engage,0
14099,38,14,3968.2000000000003,0,9.97035175879397,8.308576605893725,2727,224,6.851758793969849,14,550,36.5,1,54.0,1,0.07142857142857142,0.05,954.2430488234131,Protect & Reward,1
14101,18,11,8144.53,0,101.806625,102.78012326854886,9450,19,118.125,11,441,38.45454545454545,1,19.8,1,0.09090909090909091,0.06,1518.862868283597,Protect & Reward,1
14103,485,1,0.0,1,0.0,0.0,5,1,5.0,1,485,0.0,0,0.0,1,0.0,0.96,0.6912961226529817,Low-Cost Re-engage,0
14104,209,3,527.3199999999999,0,4.625614035087719,5.219489181781999,424,100,3.719298245614035,3,380,56.666666666666664,0,0.0,1,0.0,0.145,18.347694359962542,Nurture & Grow,0
14105,59,5,5988.83,1,21.465340501792113,13.952491892473569,3534,200,12.666666666666666,5,541,96.4,3,278.94999999999993,1,0.6,0.11,789.1986906420966,Protect & Reward,1
14106,557,1,214.8,1,214.8,0.0,24,1,24.0,1,557,0.0,0,0.0,1,0.0,0.93,1.1304944689679635,Low-Cost Re-engage,0
14107,40,8,3649.15,0,19.725135135135137,8.26922464348776,2772,89,14.983783783783784,8,550,63.625,2,23.6,1,0.25,0.01,505.90769555509735,Protect & Reward,1
14108,551,2,447.05,0,22.3525,14.466762950403172,292,18,14.6,2,558,3.0,0,0.0,1,0.0,0.32,1.4065133181902785,Nurture & Grow,0
14110,40,23,9006.32,0,29.528918032786883,28.181093766299583,4170,148,13.672131147540984,23,559,22.52173913043478,2,30.35,1,0.08695652173913043,0.015,1623.5816266993522,Protect & Reward,1
14111,62,1,94.2,0,47.1,45.396255352176354,148,2,74.0,1,62,0.0,0,0.0,1,0.0,0.31,7.461415265244023,Nurture & Grow,0
14112,24,9,4071.94,0,17.181181434599157,8.622642018427939,2560,160,10.80168776371308,9,474,50.0,11,252.10000000000002,1,1.2222222222222223,0.1,864.4745717890921,Protect & Reward,1
14113,175,13,5685.6900000000005,0,63.17433333333334,90.30120568645229,2796,58,31.066666666666666,13,552,29.0,14,932.11,1,1.0769230769230769,0.4,133.05510475164564,Protect & Reward,1
14114,94,7,1364.09,1,18.43364864864865,10.80976861287522,650,72,8.783783783783784,7,427,47.42857142857143,0,0.0,1,0.0,0.785,52.56617402349151,Low-Cost Re-engage,0
14115,322,2,622.67,1,28.303181818181816,22.24009407875863,509,22,23.136363636363637,2,487,82.5,0,0.0,1,0.0,0.815,8.032676973457482,Low-Cost Re-engage,0
14118,249,1,458.45,1,30.563333333333333,17.92244668671371,97,15,6.466666666666667,1,249,0.0,0,0.0,1,0.0,0.92,5.614593981749358,Low-Cost Re-engage,0
14119,196,2,183.37,1,16.67,8.533033458272621,177,11,16.09090909090909,2,538,171.0,1,19.9,1,0.5,0.915,3.515288256269177,Low-Cost Re-engage,1
14122,226,3,362.42,1,27.87846153846154,21.797364078466703,114,12,8.76923076923077,3,557,110.33333333333333,2,52.650000000000006,1,0.6666666666666666,0.64,6.096661063782427,Low-Cost Re-engage,1
14123,553,1,436.18,1,18.174166666666668,6.6266109881602215,234,24,9.75,1,553,0.0,0,0.0,1,0.0,0.935,1.18331687949599,Low-Cost Re-engage,0
14126,264,1,466.33000000000004,0,16.654642857142857,6.559807179947841,379,28,13.535714285714286,1,264,0.0,0,0.0,1,0.0,0.21,9.47497062513473,Nurture & Grow,0
14127,77,5,1642.6000000000001,0,16.103921568627452,5.011471821288613,704,88,6.901960784313726,5,246,33.8,0,0.0,1,0.0,0.12,138.9779227508268,Protect & Reward,0
14128,76,2,592.25,0,14.445121951219512,6.29319756640105,519,34,12.658536585365853,2,371,147.5,1,14.85,1,0.5,0.24,21.431193772425495,Nurture & Grow,1
14129,81,5,1826.38,0,25.01890410958904,12.236480471847269,986,37,13.506849315068493,5,399,63.6,0,0.0,1,0.0,0.03,286.05105514597324,Protect & Reward,0
14130,139,4,1858.77,1,8.448954545454546,11.595472990749581,1215,189,5.5227272727272725,4,548,102.0,0,0.0,1,0.0,0.865,40.028790191263205,Low-Cost Re-engage,0
14131,469,1,168.22,1,3.65695652173913,2.4841979430572465,105,45,2.282608695652174,1,469,0.0,0,0.0,1,0.0,0.89,0.7670166262165212,Low-Cost Re-engage,0
14132,4,1,306.86,0,12.785833333333334,4.425178863166381,388,24,16.166666666666668,1,4,0.0,0,0.0,1,0.0,0.155,53.209892776271516,Nurture & Grow,0
14133,136,2,623.5,0,25.979166666666668,13.286278608977096,202,24,8.416666666666666,2,554,208.5,2,15.3,1,1.0,0.19,10.800496596497265,Nurture & Grow,1
14134,203,15,11123.35,1,61.79638888888889,44.89086446689739,5814,130,32.3,15,550,23.133333333333333,0,0.0,1,0.0,0.795,111.76160915034124,Low-Cost Re-engage,0
14135,6,18,6590.82,0,37.87827586206896,54.99431482349899,7431,115,42.706896551724135,18,558,30.61111111111111,1,38.87,1,0.05555555555555555,0.055,2018.9531813821063,Protect & Reward,1
14136,221,5,1570.81,1,14.818962264150944,5.269636642257187,1148,86,10.830188679245284,5,552,66.2,2,16.85,1,0.4,0.845,25.751459949986106,Low-Cost Re-engage,1
14137,516,1,332.7,1,30.245454545454546,22.191054217245455,462,11,42.0,1,516,0.0,1,38.6,1,1.0,0.98,1.1970426212333796,Low-Cost Re-engage,1
14139,310,3,670.98,0,15.604186046511629,6.228255596399875,539,29,12.534883720930232,3,363,17.333333333333332,0,0.0,1,0.0,0.2,8.516283699426534,Nurture & Grow,0
14142,193,2,671.34,1,15.257727272727273,5.882831094917814,518,42,11.772727272727273,2,466,136.5,2,15.4,1,1.0,0.845,14.631412503249651,Low-Cost Re-engage,1
14144,306,1,30.6,1,30.6,0.0,12,1,12.0,1,306,0.0,0,0.0,1,0.0,0.95,0.9919154702968351,Low-Cost Re-engage,0
14145,37,4,4986.45,0,277.025,169.59311536560605,1127,11,62.611111111111114,4,431,98.25,0,0.0,1,0.0,0.045,416.8823109665994,Protect & Reward,0
14146,75,9,7163.03,0,23.03225080385852,25.187242266315224,4154,248,13.356913183279742,9,515,48.888888888888886,1,1241.4299999999998,1,0.1111111111111111,0.12,1135.188473488793,Protect & Reward,1
14147,106,8,2289.6,0,84.8,117.0151863911426,927,23,34.333333333333336,8,460,44.25,2,555.9,1,0.25,0.05,219.32544575369008,Protect & Reward,1
14148,54,2,466.29,1,27.428823529411765,37.761830080511345,223,15,13.117647058823529,2,234,90.0,0,0.0,1,0.0,0.815,21.07519949000556,Low-Cost Re-engage,0
14149,41,1,446.62,1,15.950714285714286,3.706940366165455,218,28,7.785714285714286,1,41,0.0,2,187.19,1,2.0,0.81,27.062293983412037,Low-Cost Re-engage,1
14150,180,1,306.18,0,25.515,29.75594073611031,262,12,21.833333333333332,1,180,0.0,0,0.0,1,0.0,0.31,7.6333279002074645,Nurture & Grow,0
14151,493,2,679.45,1,15.442045454545456,3.3599893269109655,405,44,9.204545454545455,2,537,21.5,1,12.75,1,0.5,0.87,3.3975482608331538,Low-Cost Re-engage,1
14152,54,6,1690.56,0,14.96070796460177,8.09631989998434,1502,90,13.29203539823009,6,479,70.83333333333333,2,21.9,1,0.3333333333333333,0.09,174.51328448177003,Protect & Reward,1
14153,303,1,233.39999999999998,1,13.729411764705882,2.793242897127448,312,17,18.352941176470587,1,303,0.0,0,0.0,1,0.0,0.945,1.3258336659703582,Low-Cost Re-engage,0
14154,59,8,6460.7,1,22.12568493150685,25.539591969107494,3222,236,11.034246575342467,8,516,57.0,2,197.1,1,0.25,0.66,993.2139627912129,Priority Retention,1
14155,86,1,118.75,1,19.791666666666668,4.756092583904004,25,6,4.166666666666667,1,86,0.0,0,0.0,1,0.0,0.92,2.623612884558501,Low-Cost Re-engage,0
14156,6,120,241077.89,0,75.26627848891664,171.84461950510513,127161,1230,39.700593193880735,120,559,4.6,38,15939.94,0,0.31666666666666665,0.015,16407.331601154034,Protect & Reward,1
14157,105,4,822.98,0,10.828684210526315,8.720463648546104,436,68,5.7368421052631575,4,466,90.0,1,32.45,1,0.25,0.08,24.06147086641805,Nurture & Grow,1
14159,7,12,4331.58,0,4.662626480086114,10.832903531054539,3104,482,3.341227125941873,12,557,45.75,2,351.42,1,0.16666666666666666,0.04,1077.4529980083585,Protect & Reward,1
14160,430,7,8421.47,1,78.70532710280374,67.15857471092814,4661,80,43.5607476635514,7,519,12.571428571428571,0,0.0,1,0.0,0.845,0.32526136527023275,Low-Cost Re-engage,0
14161,36,7,2996.93,1,10.819241877256317,9.176698306824294,1480,202,5.342960288808665,7,547,72.85714285714286,0,0.0,1,0.0,0.745,339.0471211773622,Priority Retention,0
14162,113,1,177.68,0,13.667692307692308,10.849039246131547,110,13,8.461538461538462,1,113,0.0,0,0.0,1,0.0,0.235,4.617471389287408,Nurture & Grow,0
14163,19,3,898.5,0,28.983870967741936,29.915791891844165,338,26,10.903225806451612,3,282,87.33333333333333,0,0.0,1,0.0,0.08,48.74849901402561,Nurture & Grow,0
14165,96,1,120.44,1,5.0183333333333335,3.8084741514573577,53,23,2.2083333333333335,1,96,0.0,0,0.0,1,0.0,0.875,3.8498615769909668,Low-Cost Re-engage,0
14166,325,2,251.15,1,4.924509803921569,3.6403897119541972,82,39,1.607843137254902,2,446,60.5,0,0.0,1,0.0,0.915,1.0071196246045089,Low-Cost Re-engage,0
14167,83,6,970.7,0,10.55108695652174,7.79816468355958,265,41,2.880434782608696,6,501,69.5,0,0.0,1,0.0,0.13,24.29445705709873,Nurture & Grow,0
14168,241,2,370.45,1,24.696666666666665,23.197879110774227,147,11,9.8,2,385,71.5,1,64.55,1,0.5,0.91,5.570547851199265,Low-Cost Re-engage,1
14169,251,2,621.51,1,9.71109375,8.681431035058004,205,50,3.203125,2,264,6.5,0,0.0,1,0.0,0.795,7.636027806341551,Low-Cost Re-engage,0
14170,195,3,570.18,1,3.9322758620689653,4.328811702615972,270,123,1.8620689655172413,3,215,6.333333333333333,0,0.0,1,0.0,0.745,11.272481321236613,Low-Cost Re-engage,0
14171,550,1,135.0,0,22.5,39.057265649300135,44,6,7.333333333333333,1,550,0.0,0,0.0,1,0.0,0.32,0.905656775706411,Nurture & Grow,0
14172,425,3,369.02,1,8.386818181818182,6.976108321622491,78,38,1.7727272727272727,3,463,12.333333333333334,1,12.75,1,0.3333333333333333,0.895,0.7741526945435536,Low-Cost Re-engage,1
14173,39,3,249.2,0,16.613333333333333,19.854991695744804,84,13,5.6,3,551,170.33333333333334,1,19.05,1,0.3333333333333333,0.22,12.778280590363163,Nurture & Grow,1
14175,150,6,4779.16,0,24.137171717171718,14.722077315655218,1640,136,8.282828282828282,6,448,49.666666666666664,7,273.8,1,1.1666666666666667,0.085,156.29235983193544,Protect & Reward,1
14176,117,5,756.46,1,20.444864864864865,13.057535206756125,265,33,7.162162162162162,5,201,16.6,1,2.9,1,0.2,0.55,14.905006729985681,Low-Cost Re-engage,1
14177,201,9,1660.23,0,10.123353658536585,12.497519522107043,839,118,5.115853658536586,9,472,30.0,0,0.0,1,0.0,0.425,36.48923987528936,Nurture & Grow,0
14178,2,1,197.37,0,6.805862068965517,6.846946930275554,161,28,5.551724137931035,1,2,0.0,0,0.0,1,0.0,0.195,26.923672451001885,Nurture & Grow,0
14180,5,24,4802.6,0,21.0640350877193,17.323788728018947,633,110,2.776315789473684,24,368,15.083333333333334,9,208.49999999999994,1,0.375,0.06,718.8181137649509,Protect & Reward,1
14181,231,2,308.35,1,5.929807692307692,6.177880050881283,120,48,2.3076923076923075,2,383,75.5,0,0.0,1,0.0,0.89,6.183315025771053,Low-Cost Re-engage,0
14182,264,4,678.77,1,13.5754,14.025402349352566,174,42,3.48,4,416,38.0,1,18.7,1,0.25,0.845,9.039491895949581,Low-Cost Re-engage,1
14183,231,2,278.34000000000003,1,8.186470588235295,4.921325814436186,60,27,1.7647058823529411,2,301,34.5,0,0.0,1,0.0,0.86,4.873904615668671,Low-Cost Re-engage,0
14185,151,1,197.65,1,65.88333333333334,85.9119656004525,6,3,2.0,1,151,0.0,0,0.0,1,0.0,0.775,4.608133532565914,Low-Cost Re-engage,0
14186,247,5,1550.63,1,14.909903846153847,6.526665318892906,1550,75,14.903846153846153,5,465,43.4,0,0.0,1,0.0,0.87,13.82032089686158,Low-Cost Re-engage,0
14187,294,1,123.5,1,15.4375,2.9891171654138007,50,8,6.25,1,294,0.0,0,0.0,1,0.0,0.95,0.8226940988541802,Low-Cost Re-engage,0
14188,35,2,760.9,0,33.082608695652176,10.76596709222307,413,17,17.956521739130434,2,130,47.5,0,0.0,1,0.0,0.29,94.56310099312402,Nurture & Grow,0
14189,21,9,3005.14,0,18.665465838509316,12.53431644278571,2324,118,14.434782608695652,9,209,20.88888888888889,4,19.65,1,0.4444444444444444,0.01,631.7911812386827,Protect & Reward,1
14190,486,1,79.9,1,79.9,0.0,2,1,2.0,1,486,0.0,0,0.0,1,0.0,0.985,0.9152523155996481,Low-Cost Re-engage,0
14191,5,5,919.6,0,21.895238095238096,15.276764955411982,469,30,11.166666666666666,5,549,108.6,2,104.25000000000001,1,0.4,0.2,43.48910645274551,Nurture & Grow,1
14192,208,1,293.74,1,20.981428571428573,9.079760973762433,218,14,15.571428571428571,1,208,0.0,0,0.0,1,0.0,0.76,5.5357395567570515,Low-Cost Re-engage,0
14193,90,2,779.34,0,17.31866666666667,5.6842064289813345,458,39,10.177777777777777,2,217,63.0,0,0.0,1,0.0,0.45,29.419643571446798,Nurture & Grow,0
14194,17,22,10728.94,0,18.85578207381371,10.472442515869888,5939,344,10.437609841827769,22,523,22.954545454545453,11,160.4,1,0.5,0.005,2114.508957694404,Protect & Reward,1
14195,22,6,2615.6,1,163.475,97.94988854851582,2144,10,134.0,6,454,72.0,4,234.36,1,0.6666666666666666,0.695,148.36630708605148,Priority Retention,1
14197,231,1,390.05,1,19.5025,4.882742838976772,143,20,7.15,1,231,0.0,0,0.0,1,0.0,0.82,5.185137476233969,Low-Cost Re-engage,0
14198,59,6,1051.63,0,16.43171875,5.874918589017159,437,41,6.828125,6,524,77.33333333333333,2,14.149999999999999,1,0.3333333333333333,0.185,23.91274387192488,Nurture & Grow,1
14199,38,4,1091.7,1,60.650000000000006,51.58506965939569,254,15,14.11111111111111,4,351,78.0,2,175.2,1,0.5,0.81,21.457631441202842,Low-Cost Re-engage,1
14200,437,1,379.2,1,18.057142857142857,3.560627954247878,140,21,6.666666666666667,1,437,0.0,0,0.0,1,0.0,0.94,0.8713994606496869,Low-Cost Re-engage,0
14201,6,7,857.2,0,22.557894736842105,17.17251420429543,518,32,13.631578947368421,7,408,57.42857142857143,2,59.400000000000006,1,0.2857142857142857,0.135,86.215618408516,Nurture & Grow,1
14202,201,3,847.76,1,29.233103448275862,22.27337457648999,166,27,5.724137931034483,3,445,81.0,0,0.0,1,0.0,0.855,10.464198173817952,Low-Cost Re-engage,0
14203,217,1,339.34,1,21.20875,21.575998045667937,80,16,5.0,1,217,0.0,0,0.0,1,0.0,0.865,5.178499449221995,Low-Cost Re-engage,0
14204,242,3,874.22,0,4.829944751381215,8.357299902695688,397,158,2.1933701657458564,3,557,105.0,0,0.0,1,0.0,0.575,15.40697735342562,Low-Cost Re-engage,0
14205,84,8,2170.4,0,19.2070796460177,17.262231982062115,1264,70,11.185840707964601,8,463,47.25,2,257.9,1,0.25,0.015,304.63579051837525,Protect & Reward,1
14206,59,3,1185.01,1,16.690281690140846,8.23708304330934,930,62,13.098591549295774,3,223,54.333333333333336,2,39.8,1,0.6666666666666666,0.725,73.88772272625489,Low-Cost Re-engage,1
14207,508,1,157.8,1,78.9,32.6683332908185,36,2,18.0,1,508,0.0,0,0.0,1,0.0,0.885,0.9939903194204824,Low-Cost Re-engage,0
14208,371,1,415.31,0,16.6124,4.290229481041777,415,25,16.6,1,371,0.0,0,0.0,1,0.0,0.68,2.8920621093214973,Low-Cost Re-engage,0
14209,34,12,4002.9900000000002,0,20.3197461928934,11.954298323391507,1383,125,7.020304568527918,12,507,39.333333333333336,4,55.900000000000006,1,0.3333333333333333,0.12,761.1583498049479,Protect & Reward,1
14210,18,15,5250.38,0,17.618724832214767,6.585386565235939,2392,141,8.026845637583893,15,523,33.666666666666664,4,42.25,1,0.26666666666666666,0.015,1248.71709250636,Protect & Reward,1
14211,28,14,3071.08,0,17.44931818181818,10.176211733585008,1830,117,10.397727272727273,14,551,37.285714285714285,7,96.85,1,0.5,0.005,611.7071361367654,Protect & Reward,1
14212,266,1,1119.66,0,93.305,21.153238522741614,894,12,74.5,1,266,0.0,0,0.0,1,0.0,0.635,15.48225909381603,Low-Cost Re-engage,0
14213,225,1,1192.2,1,238.44,114.19904990848218,244,5,48.8,1,225,0.0,1,1192.2,1,1.0,0.875,7.795899265358241,Low-Cost Re-engage,1
14214,98,1,638.65,0,17.26081081081081,4.802518655396921,313,37,8.45945945945946,1,98,0.0,2,4.15,1,2.0,0.205,24.990257258604608,Nurture & Grow,1
14215,7,7,2558.88,0,18.277714285714286,9.301438686805326,1412,128,10.085714285714285,7,552,77.85714285714286,1,11.8,1,0.14285714285714285,0.02,400.71054151811495,Protect & Reward,1
14216,234,1,310.74,0,17.263333333333335,5.780206591056596,118,18,6.555555555555555,1,234,0.0,1,7.6499999999999995,1,1.0,0.28,5.024971507986237,Nurture & Grow,1
14217,5,14,2282.86,0,18.41016129032258,14.127492828959797,854,95,6.887096774193548,14,347,24.428571428571427,5,153.39999999999998,1,0.35714285714285715,0.025,548.8736465980484,Protect & Reward,1
14219,230,2,543.89,0,15.108055555555556,6.004031416803901,285,32,7.916666666666667,2,313,41.5,0,0.0,1,0.0,0.7,9.119944656034598,Low-Cost Re-engage,0
14220,67,4,1515.0,1,39.86842105263158,46.3778505804934,468,26,12.31578947368421,4,389,80.25,0,0.0,1,0.0,0.78,29.775780937223068,Low-Cost Re-engage,0
14221,10,12,4738.52,0,20.163914893617022,14.245225740681763,2465,115,10.48936170212766,12,432,35.166666666666664,2,10.9,1,0.16666666666666666,0.005,1061.1611408606595,Protect & Reward,1
14223,84,1,304.9,0,16.938888888888886,2.885030102583066,130,18,7.222222222222222,1,84,0.0,1,15.9,1,1.0,0.245,13.053921108980157,Nurture & Grow,1
14224,35,7,1324.05,0,6.755357142857143,10.78711659745919,572,167,2.9183673469387754,7,364,47.0,0,0.0,1,0.0,0.045,146.92620118963197,Protect & Reward,0
14225,255,4,2031.07,1,23.617093023255812,15.988224480482616,1167,70,13.569767441860465,4,516,65.25,1,21.9,1,0.25,0.805,23.64500960050015,Low-Cost Re-engage,1
14226,30,3,2462.34,0,34.19916666666667,33.57537048970757,1493,66,20.73611111111111,3,261,76.66666666666667,3,34.75,1,1.0,0.09,302.4473278822563,Protect & Reward,1
14227,16,12,5417.27,0,16.122827380952383,6.642862854780846,3507,237,10.4375,12,490,39.416666666666664,6,16.650000000000002,1,0.5,0.015,1309.7083129176096,Protect & Reward,1
14228,258,3,745.5,1,19.61842105263158,12.527906907923562,260,38,6.842105263157895,3,367,36.0,0,0.0,1,0.0,0.91,8.112040108180608,Low-Cost Re-engage,0
14229,112,6,1808.97,0,31.189137931034484,31.10482183438867,627,37,10.810344827586206,6,292,29.833333333333332,4,125.04999999999998,1,0.6666666666666666,0.125,108.997563113718,Nurture & Grow,1
14230,256,3,979.8000000000001,1,29.69090909090909,17.36823381990026,246,27,7.454545454545454,3,368,37.333333333333336,0,0.0,1,0.0,0.895,7.423978023291374,Low-Cost Re-engage,0
14231,4,4,1235.6200000000001,1,17.90753623188406,8.7162258099473,610,66,8.840579710144928,4,271,66.75,1,23.75,1,0.25,0.765,120.1198411091225,Low-Cost Re-engage,1
14232,7,2,1003.97,0,16.458524590163936,8.16849513600181,809,52,13.262295081967213,2,85,38.5,2,2.4899999999999998,1,1.0,0.15,155.5156514813653,Protect & Reward,1
14233,32,6,2400.65,0,41.390517241379314,48.68590924874353,991,30,17.086206896551722,6,464,72.0,2,122.10000000000001,1,0.3333333333333333,0.07,322.5304351984605,Protect & Reward,1
14235,46,6,2837.68,0,24.462758620689655,19.62552058954856,1911,89,16.474137931034484,6,439,65.33333333333333,0,0.0,1,0.0,0.035,399.5546128535637,Protect & Reward,0
14236,192,4,1253.78,0,35.82228571428571,42.928967601466155,502,29,14.342857142857143,4,325,33.25,2,11.899999999999999,1,0.5,0.22,17.381199139827604,Nurture & Grow,1
14237,193,2,471.14,1,18.12076923076923,8.999896409660247,238,26,9.153846153846153,2,411,108.5,1,5.1,1,0.5,0.925,8.948085615058027,Low-Cost Re-engage,1
14238,146,3,434.23,1,33.402307692307694,34.84082235774728,189,13,14.538461538461538,3,555,136.0,0,0.0,1,0.0,0.83,8.333899888651382,Low-Cost Re-engage,0
14239,21,16,3177.36,0,19.256727272727275,9.683763451768142,1330,80,8.06060606060606,16,555,33.3125,3,59.45,1,0.1875,0.045,609.8483204113502,Protect & Reward,1
14240,46,2,584.0,0,20.137931034482758,8.290169039854353,316,26,10.89655172413793,2,244,98.5,0,0.0,1,0.0,0.28,29.213192513053013,Nurture & Grow,0
14241,4,2,333.7,1,27.808333333333334,21.035487691618712,242,12,20.166666666666668,2,516,256.0,0,0.0,1,0.0,0.805,13.590377196827255,Low-Cost Re-engage,0
14242,55,2,280.55,1,17.534375,3.4350506425184877,123,13,7.6875,2,146,45.5,0,0.0,1,0.0,0.76,16.022809673273315,Low-Cost Re-engage,0
14243,66,12,6142.05,0,20.137868852459018,13.935329924846515,3067,214,10.055737704918032,12,296,19.166666666666668,3,27.8,1,0.25,0.045,1230.0349214746177,Protect & Reward,1
14244,481,1,366.41999999999996,1,22.901249999999997,16.760126441448268,814,16,50.875,1,481,0.0,1,11.6,1,1.0,0.94,1.3364851202941967,Low-Cost Re-engage,1
14245,40,2,1693.45,1,15.680092592592594,5.855330584435753,976,107,9.037037037037036,2,84,21.5,2,11.85,1,1.0,0.68,123.39332542861946,Low-Cost Re-engage,1
14246,66,1,449.64,0,18.735,6.842930976403758,216,24,9.0,1,66,0.0,0,0.0,1,0.0,0.28,23.81589945359802,Nurture & Grow,0
14247,98,5,753.56,1,6.668672566371681,4.753370139855807,378,82,3.3451327433628317,5,371,54.6,1,2.95,1,0.2,0.375,40.11881767837867,Nurture & Grow,1
14248,138,3,1032.95,1,21.977659574468085,30.018724968778344,692,41,14.72340425531915,3,335,65.66666666666667,0,0.0,1,0.0,0.79,21.77167879791388,Low-Cost Re-engage,0
14249,231,12,5400.461,1,19.854636029411765,16.64263389411235,2383,178,8.761029411764707,12,499,22.333333333333332,0,0.0,1,0.0,0.855,26.535615553505217,Low-Cost Re-engage,0
14252,201,1,350.99,1,35.099000000000004,65.05788473010443,111,10,11.1,1,201,0.0,0,0.0,1,0.0,0.91,6.2183557445190365,Low-Cost Re-engage,0
14253,313,2,363.40000000000003,1,30.283333333333335,24.90332520087641,88,11,7.333333333333333,2,443,64.5,0,0.0,1,0.0,0.92,1.5131371172860733,Low-Cost Re-engage,0
14254,253,1,601.03,1,26.13173913043478,24.140852521696665,263,23,11.434782608695652,1,253,0.0,0,0.0,1,0.0,0.895,7.207763922978703,Low-Cost Re-engage,0
14255,366,1,1000.63,1,1000.63,0.0,1,1,1.0,1,366,0.0,3,2442.23,1,3.0,0.95,5.353564552588879,Low-Cost Re-engage,1
14256,80,5,2460.79,1,18.50218045112782,8.724757211030754,1147,100,8.62406015037594,5,515,86.8,4,76.65,1,0.8,0.725,228.41529502084308,Priority Retention,1
14257,5,6,3885.32,0,20.449052631578947,16.88627281787651,2253,138,11.857894736842105,6,468,77.16666666666667,0,0.0,1,0.0,0.035,519.9996024027105,Protect & Reward,0
